POINT_X,POINT_Y
1668259.59457000000,-493358.06031100000
455044.94679200000,-663127.62616600000
2173502.40722000000,231827.16298200000
553191.83464500000,389576.93945500000
2403955.57283000000,82659.41236290000
961493.47518900000,-153964.80283300000
1089570.70400000000,-704913.38964400000
-973815.92752800000,-405591.94351600000
1941513.03158000000,-167063.17844800000
2305092.01972000000,123914.45869900000
1175770.20230000000,-52251.74036500000
2318480.83955000000,387580.93255500000
-1733276.31914000000,340353.43776600000
2027113.84554000000,-366775.31502600000
854740.08210200000,-443480.21463100000
2244734.72600000000,-70495.30023040000
1300291.81108000000,-534291.81618700000
2457710.22024000000,442519.49576000000
-39646.18224000000,-446776.04204000000
1532943.48323000000,-187949.98654100000
532104.54839600000,-57088.24714210000
1536937.62204000000,-244926.28246800000
2322030.70386000000,249335.71578200000
1135360.16372000000,-1526296.80842000000
-1043320.77661000000,454072.72593700000
1796554.65381000000,-790103.09583700000
978325.92193200000,-64791.44493590000
2146320.17208000000,81092.98313420000
2136442.01337000000,-416614.03062400000
-1684589.37237000000,-65533.61204960000
-278120.01386500000,-58983.66268520000
2087179.89507000000,252926.46321500000
843382.09712300000,-165322.89137400000
-1520286.56166000000,507553.59605200000
1952575.05284000000,-402689.25403800000
-1687803.54923000000,-436303.27723700000
2302516.76034000000,116596.02313400000
989016.34495100000,-763923.41238700000
-1656858.62700000000,92469.33458390000
1553144.07779000000,-869687.45664900000
2138244.14563000000,-128245.53817500000
2156575.08132000000,-89161.55641770000
-277860.65223700000,-109066.47791400000
-1008255.33788000000,492761.91269200000
-1834057.16375000000,-521023.94030600000
1937514.42455000000,53495.87312950000
1723312.40323000000,-1721903.78401000000
-915011.77544800000,159812.07186500000
-1756910.27563000000,-695533.96865500000
981441.57931000000,120243.84832600000
-454503.10112900000,-715059.48755800000
413180.66229100000,-1653121.89282000000
585813.05499300000,-693197.43199700000
-1590705.05505000000,-138367.16715800000
-1856693.75208000000,-32334.02183820000
-1039715.33280000000,-1404297.99968000000
954026.29202000000,-182155.06357900000
-820833.85668600000,117989.74787800000
1979907.24457000000,-1824873.33570000000
1171624.91506000000,-1539066.09043000000
812034.88487600000,41913.54901490000
-547594.82458900000,-1296812.03100000000
968664.07198600000,-1104946.29967000000
1941914.38083000000,-256639.20635400000
1817696.02665000000,-1632494.12122000000
1846163.26404000000,26619.67369890000
-781885.40150500000,-1143997.79342000000
-1944445.93596000000,-536066.59619400000
-1835317.85644000000,219529.40060500000
108644.22296500000,-737832.67346900000
-734224.80222900000,-619634.93376800000
999637.09103400000,-281311.31608100000
-1674271.03993000000,254592.06235000000
1086202.14106000000,-869024.88371700000
1014525.34084000000,-309223.18828300000
941182.58854000000,-154866.78028900000
1704062.42051000000,-416461.92487900000
-1709748.98260000000,-591641.75783100000
-1214901.92870000000,-760310.74830800000
2092519.54097000000,-262033.66322700000
-1937281.11885000000,-461566.83739000000
2149954.51760000000,-127876.16795100000
1878071.47384000000,138805.69564500000
-1769017.87972000000,-28379.73173820000
-55333.66740340000,-444145.81947500000
-1721451.38157000000,418133.62992100000
-1069574.86504000000,267049.71724300000
1983805.81981000000,-306332.78286600000
-1333977.04648000000,412086.80325500000
1766590.62852000000,-1440283.71094000000
1393949.06604000000,-43946.88915270000
939146.23875800000,-166901.97679700000
2225246.80881000000,-81770.88600230000
709996.85246300000,-378042.22018500000
-1564690.71535000000,-1219574.97807000000
-1759263.13558000000,-335416.37389400000
-1680192.43526000000,-541491.09874500000
-1598911.61803000000,-1202119.68388000000
-1814935.68725000000,158993.36385300000
432756.81757000000,-1656012.86140000000
1756792.83862000000,-323824.47673300000
2094761.50494000000,-63263.82611930000
-471008.81719700000,-496817.60366800000
978774.21905900000,-307731.62112300000
-1631200.38757000000,-1009047.29863000000
1502677.12659000000,-1342269.26527000000
1262168.36173000000,-971431.87369000000
1714862.71959000000,-465154.54378100000
236883.36655000000,-1889410.71489000000
-1730659.38608000000,347704.47569500000
-1289300.00536000000,-32892.88531170000
686819.49851400000,101955.64751600000
1445497.61545000000,-1112988.87780000000
1653995.13783000000,-754939.94501100000
2066355.67711000000,-104119.50579100000
2099366.54155000000,-39513.88333410000
1820085.14620000000,-190179.32613400000
522869.52396100000,-651250.54890300000
1500248.77125000000,-387280.42250900000
1882508.88071000000,-932011.23442400000
1841198.18180000000,-493727.73481000000
1036644.22869000000,177366.18578500000
455799.58028600000,-1767722.84649000000
985178.91338700000,-282381.65473000000
1296544.18207000000,-573637.33510800000
2151542.77461000000,-135934.96416300000
2408245.38462000000,72226.00720440000
545873.60289300000,140823.54919300000
-868138.42074600000,-115741.21169800000
-1773048.23834000000,217455.79356100000
729828.64169600000,-1583046.43167000000
-52585.82932780000,-481983.16062700000
721806.47080100000,-1629795.44417000000
1983726.25695000000,-335348.05211400000
2176978.21718000000,77090.94674740000
-674973.97676800000,120487.39585600000
-986509.76340900000,-457028.52589700000
-1726488.12639000000,492799.52003300000
1839237.28045000000,-215430.58181700000
-450152.30929100000,-547199.28308300000
-1085584.41418000000,-1052839.82423000000
-1820597.60642000000,200281.37421200000
-1856918.58155000000,-823479.57825900000
952797.87165400000,-185170.83041000000
-957921.12126900000,-284619.30861100000
1273466.39682000000,-64531.40970130000
54981.25918850000,-626074.79866100000
-1358847.70952000000,402461.12288300000
1383016.39829000000,-118923.78802700000
1617368.67630000000,-579576.96011700000
1834429.00684000000,41311.07618460000
-1692764.63193000000,156322.32095600000
1178310.27932000000,-1422583.27354000000
-43899.01467720000,-483198.90007100000
1776007.28692000000,-376212.10243000000
702312.97545600000,-92664.41372200000
-1316658.95097000000,440991.02309500000
1543790.08557000000,-240601.72294700000
-45476.10855040000,-452163.29981900000
1880042.47391000000,-759602.70805000000
2051163.72418000000,-283826.79285800000
500504.13733600000,-493551.14866600000
2250327.01001000000,283099.08997900000
73188.59839460000,-2003724.28022000000
1793508.04018000000,-772941.26168000000
550644.66215700000,184770.03782100000
2140438.77213000000,-79409.90376690000
-1627346.04935000000,-1010866.78546000000
2128692.96227000000,313165.30721800000
-1935569.97019000000,-454292.15722500000
-1833075.10998000000,331148.68818100000
-1775597.01442000000,-973885.73191900000
1443371.93009000000,-384550.16393500000
2128537.73465000000,-345693.28816400000
792876.76803600000,-587915.11164300000
-587817.37626500000,-8299.26056247000
-1665873.94369000000,459824.10410500000
-1008734.38817000000,-1333887.40895000000
1507924.22504000000,-220239.45254800000
765084.12264400000,-1160123.39345000000
1155205.25823000000,-561848.71363000000
714404.36439300000,65497.91209680000
-1138380.26726000000,-1150696.37853000000
1797088.03789000000,57584.04190200000
1837888.98197000000,-215295.77945900000
-1249583.66346000000,427933.81229700000
2001831.61052000000,-329922.08034500000
976518.32412800000,-286891.52659000000
-1041005.75070000000,-1350675.63224000000
1863083.69227000000,-589230.07374000000
1929612.32695000000,-376364.11531800000
-1380794.88434000000,608161.01840300000
1917240.58811000000,-321266.02102800000
-1659393.85439000000,-631495.09200400000
1202322.03457000000,85452.37424940000
-48641.07986540000,-1738434.64015000000
253399.30141800000,-442519.67374300000
1995323.85116000000,89554.15629530000
-1261524.89932000000,71619.43436240000
-1930869.03885000000,-594610.56139500000
-1952448.83904000000,-530375.61160300000
-1070977.39014000000,-1048811.30752000000
-608441.04199800000,-1074980.68259000000
-1951113.80047000000,-581095.95333600000
-1980462.87352000000,-488642.79337000000
2301105.38036000000,101425.25380200000
-555205.88494500000,-1321463.45853000000
1819753.30568000000,-188003.66012800000
2322653.82498000000,108125.08599900000
-1282145.27873000000,296089.39095500000
-1474244.55463000000,-1135904.84650000000
1887186.99355000000,151751.59270600000
1908154.86086000000,-463565.62437100000
1856410.81216000000,-812835.90185400000
2122168.66638000000,-169414.95248700000
1516499.39435000000,-253379.47031700000
1180713.32890000000,-235488.79206700000
605420.16389800000,-898310.94908300000
887212.53223500000,166139.25892800000
1579737.00473000000,-877449.08586500000
2208190.18476000000,213112.80488700000
1938969.30795000000,-399327.50434200000
1512301.17398000000,-1080869.12598000000
1344345.38554000000,-508863.23620600000
2074695.52265000000,164618.34600200000
1302676.54950000000,-63910.23780320000
-1683588.35873000000,-1071042.16411000000
2144241.84695000000,-296545.02031800000
1631337.13239000000,-1091362.92093000000
-1089787.24168000000,-914595.10952400000
1993634.08489000000,-1872726.12895000000
266210.04993800000,-982930.84309400000
1823252.31077000000,-367046.54905300000
1940399.05771000000,-130849.64590700000
1831829.75454000000,-1745107.29855000000
1862061.42681000000,40304.49519600000
-739714.84516400000,40728.58768340000
-865069.41150900000,-110294.04503400000
-1763387.30801000000,-623531.29028400000
-1293432.99137000000,-11741.00102880000
-511625.78964800000,-221105.22508400000
1808957.91288000000,-586375.59643600000
2307098.17378000000,167891.42709300000
1835600.15415000000,-235428.70923800000
1302835.81932000000,-153088.36841500000
-407397.37352300000,-686376.24804900000
-434689.14870500000,-592626.79063900000
-1543843.33531000000,493274.29057900000
154612.88414300000,-290097.08914300000
445115.40905900000,-1407790.87235000000
1643612.07942000000,-310068.69753800000
1122785.52158000000,52949.49499220000
22274.44272960000,-1398988.02645000000
1608568.48772000000,-842970.31235900000
-14049.54245210000,-415425.04053500000
-1622870.26518000000,551694.02567700000
-1933406.94528000000,-622268.80587000000
1622412.62942000000,-182864.60277000000
554030.39111400000,281265.15775100000
1640132.78277000000,-401369.66231700000
-424701.14334500000,-641157.51516700000
-1804173.35258000000,-105177.00199700000
755983.97446200000,-1455911.09916000000
1627830.25992000000,-757654.75470000000
-763580.12972600000,-1313556.74105000000
-1043096.01501000000,314970.58020000000
1161470.82325000000,-1456743.78580000000
1229834.37576000000,-1172803.69032000000
-430201.83329600000,-584851.26918600000
-1924537.21762000000,-534979.26658100000
2097577.74377000000,-188687.09566100000
-1566891.35654000000,-173249.71119900000
2101518.64642000000,292836.57288700000
566204.35184700000,267676.85435700000
-1044406.16838000000,-1408602.49360000000
-22077.75851320000,-469956.89742000000
1382015.67807000000,-696265.28772700000
2031871.50347000000,-121840.55130000000
922389.48475700000,-347506.14247200000
-402120.44746900000,-663821.90872100000
1747590.95805000000,-166731.56438000000
2446961.22196000000,412665.86576400000
-474329.72698700000,-948449.64664900000
-720673.25538300000,-619374.43703100000
-1134709.89916000000,-1154035.76700000000
-1080259.35425000000,-1045039.46979000000
1505860.63894000000,-484534.84805100000
-25430.36593590000,-88949.77014170000
1071669.57175000000,-1458219.16686000000
2030906.95003000000,-371884.56665900000
914583.21253800000,-350720.05847200000
1725108.06022000000,-97572.35530280000
2163289.30254000000,-99791.50592000000
525886.45934400000,-679838.24547700000
2205654.83183000000,325090.08763800000
1441536.05869000000,-865859.82460900000
2109691.33989000000,-17804.98894520000
666231.28628600000,133475.26060500000
-1518322.12551000000,-9665.94740800000
-1703067.31335000000,-597842.40840600000
2085148.44335000000,-206059.04195300000
468917.54959500000,-647339.97391500000
954837.98855800000,-273703.09932000000
1959177.02095000000,-1770040.62521000000
-1665823.52431000000,-592877.77882700000
2036756.33459000000,-158142.19826100000
275540.71497600000,-154424.42759700000
-1931999.90162000000,-707580.21738700000
-473786.96374200000,-531992.14449700000
964784.10258200000,-211955.81939800000
713383.38756200000,-1108940.34201000000
308239.58964500000,214983.01106500000
2070030.54065000000,295612.55842100000
2048573.98041000000,-424694.13252500000
-1451519.71579000000,-1178390.68525000000
1859164.17960000000,-466212.85462800000
1329199.79837000000,-140588.91933400000
800875.38450300000,-170554.24741300000
-1923502.85087000000,-495258.68106800000
697578.02225700000,-321597.60697400000
2147491.54948000000,206053.61237500000
-380837.78797800000,-466368.37431200000
529274.82462000000,-60649.01798470000
2069567.96768000000,-280464.25444700000
-1722268.11989000000,302705.76796500000
-1760344.34590000000,-339471.08336900000
1861754.28994000000,15217.80551440000
-1742738.96897000000,284320.04920400000
-361086.32211200000,-509046.77060900000
-1871593.64209000000,-840766.27783800000
-1917671.90545000000,-679503.65122400000
-1434428.14551000000,466481.85564900000
2174427.10213000000,236239.22024300000
-1561091.35419000000,448897.80520600000
389248.34379000000,-1665952.92130000000
-405175.54565100000,-551007.30164600000
-1826383.11266000000,-369888.49272300000
1667735.86748000000,-318019.42718400000
2034036.53579000000,234227.53908500000
1707357.43635000000,-1270080.40306000000
2112025.03492000000,-226662.41682000000
1857373.71444000000,-1569232.92770000000
-47849.13627400000,-1501165.59600000000
-1029233.40117000000,-1353355.36105000000
1644092.20400000000,-1106750.47699000000
1207802.39288000000,-97293.85939510000
1961854.30338000000,-406428.03914800000
2432462.53808000000,422243.20529900000
606110.59172300000,242627.07780700000
2271300.69577000000,-65127.94464340000
1898254.59978000000,68869.44828630000
-1799699.18271000000,-964359.54477900000
345068.47243100000,-389523.93434700000
-1756249.21158000000,-69478.33193800000
-1590498.46582000000,-136770.31439000000
-1800675.02124000000,-953574.88180900000
-1024863.43610000000,493531.85429900000
709498.62278700000,-1616916.53913000000
-1895363.53497000000,-642435.07175800000
-1647991.98777000000,-662761.30213800000
1879987.47374000000,-599957.52741000000
883981.89557700000,92023.27958790000
1509362.78643000000,-1236397.75594000000
-1872138.41161000000,-815205.23457300000
114869.18087300000,-472988.80322900000
-1888015.41118000000,192493.25650900000
1453702.98344000000,-1101497.44759000000
-30875.31687260000,-458166.65796500000
2248473.81658000000,187685.38552300000
547308.62307800000,-671513.83105300000
-374180.13548200000,-469869.15151900000
2211407.39360000000,302891.39154500000
-613316.59773100000,-1103338.63743000000
1103249.41166000000,-583559.41934100000
1079560.71599000000,-400179.70066100000
2046266.88914000000,-160551.16609900000
-1737935.74319000000,509381.97665600000
385591.58593200000,-1425145.77473000000
-1115749.95740000000,-773519.39028400000
975325.66587300000,-282448.39270100000
2184653.76726000000,29815.97784810000
-980454.38856300000,449915.31519400000
2247990.28369000000,111527.38660500000
1252644.77532000000,-134775.30267200000
-1608701.01100000000,-1154353.67195000000
601360.95873700000,-907601.30347800000
-442161.06789400000,-559319.37800100000
1689800.12282000000,-1113054.44369000000
1804388.72271000000,-1835948.73139000000
176069.42396200000,-855035.57608300000
2057042.49833000000,-295334.79128900000
-1812362.97023000000,218899.41992600000
-1256651.81334000000,116469.65464700000
-1966094.76376000000,-62693.33178720000
-772596.45259400000,301417.37784100000
-1856964.56700000000,-857267.66411900000
847781.71410800000,-675056.03024900000
-1893033.75390000000,172028.38419500000
556302.45995500000,272388.27033700000
-1744674.00738000000,-628023.61008800000
1442236.64795000000,-1128480.39290000000
-1928777.13572000000,-540700.60447600000
-441823.03191600000,-529418.52180300000
2119419.48100000000,-461483.63187600000
955562.06320700000,-886803.65774600000
343483.52394700000,-33974.41122430000
2038774.97682000000,-208429.08864300000
2052158.90212000000,-168874.36595700000
-958318.71752300000,-331454.74120700000
1998493.44481000000,-351100.62120000000
1650588.96442000000,-372133.42787500000
-1928244.54818000000,-600071.38792000000
1921330.91154000000,-385867.17128000000
2348382.56970000000,112577.94956500000
-1782817.58284000000,-31223.85863310000
1919894.33145000000,-298310.35582900000
2310499.18371000000,63511.19226520000
1927549.27453000000,-1030681.53760000000
-1935400.92243000000,-625536.33226900000
-1505776.98974000000,563780.91908900000
-1600426.64653000000,-1179860.59808000000
2083948.36017000000,-194611.30361600000
554559.36310400000,105636.37075100000
1000259.18181000000,-295752.99277800000
1549344.89138000000,-936842.59833000000
441899.63184000000,-666696.30265200000
-638629.35536300000,-471232.87260300000
-408779.92244800000,-485692.28384800000
977680.72981500000,-1515818.41217000000
2000520.64560000000,-300264.76782200000
-350836.96888300000,-52358.39654650000
-1404509.08992000000,561698.54483800000
1990382.80418000000,-1855007.87508000000
-1773916.23208000000,325807.92148000000
-487118.05879500000,-817209.06566800000
-1724105.29860000000,-443716.21279200000
-302655.29180800000,-77185.04624170000
1832135.33579000000,-391127.00479200000
1825895.64542000000,-40599.20545820000
1235802.96687000000,-169850.00423400000
1855990.73447000000,-857064.53644700000
175305.24146400000,-1675729.24578000000
-1862672.93285000000,-844759.00087700000
-1750547.48703000000,-597582.30267100000
555351.05179900000,-704582.56057600000
-1618801.63860000000,-1009637.54095000000
-1680807.05860000000,301687.25374200000
2080422.53114000000,48522.72032710000
-1160788.95249000000,-745542.45596000000
1284212.08569000000,-1510835.33649000000
-1649365.43185000000,-1088552.87261000000
-1698353.65993000000,-492877.50149400000
-43626.60786950000,-278212.56992700000
-1263941.04432000000,-84726.01807530000
1991027.17109000000,-337826.70460800000
2291060.25259000000,126513.26103900000
-319864.18611800000,-919218.48539900000
-1679784.69023000000,476432.96726100000
-1637335.51258000000,-1008895.16991000000
-1433724.52401000000,580147.85404100000
1185024.79601000000,-493075.78697700000
-857611.03643800000,-1450678.49814000000
1711430.55963000000,-1098234.86185000000
2173634.65173000000,364314.73702900000
299849.64196600000,-1245501.22201000000
1628437.14380000000,-753862.19375900000
1774431.85843000000,-439978.41220000000
1982324.13957000000,-354630.47684900000
2183629.15478000000,147230.08215700000
135911.06136800000,-1709236.53200000000
-913481.14918400000,253788.58907200000
998110.08246500000,-277843.27004700000
1865016.75817000000,-318712.19366700000
-1063941.48269000000,300622.67003900000
-1875535.15761000000,-632165.48005500000
-1406086.05177000000,425691.27189000000
337384.30550000000,-431365.90364600000
-1658744.82420000000,-1077472.55246000000
-1759645.48824000000,-767726.42571500000
1948461.03787000000,-436710.04951500000
-1541364.39485000000,614785.65252600000
496664.39419300000,-656642.19835800000
438071.61042000000,-1617181.62262000000
2131368.93908000000,-348172.55588800000
698082.75707400000,-321400.07261700000
-1669513.87418000000,520040.94695900000
806490.20429800000,-1631407.85059000000
1265903.66199000000,-943766.28386900000
-658906.49331000000,-117085.13232100000
-1631068.01178000000,534859.31666100000
1707144.97963000000,-1339479.45051000000
815673.91321400000,-293570.71509500000
-587039.04922200000,-1121616.03713000000
-1599845.59873000000,-1194594.26782000000
2322805.62807000000,161663.24895400000
-1652099.99690000000,-1019522.64359000000
1858000.31595000000,35197.91587160000
949004.48911000000,-108536.11182300000
2408436.27379000000,513586.43591800000
-1543676.24105000000,412630.75535600000
-1691162.97481000000,-469844.50547300000
1901186.66261000000,198898.39958300000
1333467.60436000000,-208535.88303000000
879575.42019400000,164985.66825600000
-1917940.35222000000,-617769.45648700000
-1629057.06365000000,511615.60914000000
2161237.30121000000,-89983.45785620000
-1346131.80114000000,-70.24576047220
-1702684.16840000000,224156.19429600000
1822560.17847000000,-1567162.64420000000
195355.32154000000,-482834.19876400000
955609.37762000000,-119002.70667600000
1912000.31374000000,-16611.62709030000
1771675.18543000000,-621739.62860600000
2159924.02074000000,39919.59726220000
568585.01648200000,124414.88753600000
1693169.53603000000,-7603.61199437000
558395.36227000000,-1012584.43477000000
2246468.50360000000,120497.82947800000
1472009.12171000000,-1155072.73033000000
2149292.90072000000,-283352.93540100000
-1168320.21686000000,-212363.00255600000
2079863.36343000000,124256.04574100000
2047544.75277000000,-431261.60925600000
1096321.57495000000,-86941.81442590000
42202.84121980000,229706.90538200000
2176089.78681000000,266980.39449200000
-1683409.69266000000,-595187.01673100000
981064.90358600000,154108.00236500000
154867.25740700000,-1721287.41481000000
2000545.02083000000,-353823.10722400000
-1651716.64393000000,-845141.71448800000
-1931031.54175000000,-481667.58582100000
-861335.74473000000,-1418505.57264000000
1645556.37047000000,-364842.89771700000
1820565.05909000000,-1597615.96263000000
-1775594.72949000000,-973874.82919500000
-1140447.43870000000,-1082476.19887000000
-1575936.23908000000,-1173411.45696000000
1617719.25535000000,-578167.75375800000
2088943.02629000000,134442.29360400000
2159789.50975000000,-55178.11115880000
2277504.26675000000,79156.07691410000
2139364.65553000000,215664.92132200000
-1469486.75924000000,86781.80343260000
663302.54558900000,159321.64952200000
485313.48486500000,191657.71694800000
1826188.88219000000,-1665332.52739000000
1588160.28508000000,-873997.01289600000
-1622103.74791000000,545050.54806600000
-1009827.57435000000,-1333481.69312000000
1496481.91421000000,-293444.64195500000
2164656.19357000000,-137910.74025200000
2249049.85171000000,200461.69979700000
2021973.35526000000,-398947.44878700000
-1289186.19073000000,435162.14163700000
1795978.21499000000,-1854070.06964000000
-583469.55461800000,-1066974.81496000000
2034689.75124000000,-182700.84795900000
-154377.37489700000,-761667.59822900000
-1923510.98320000000,101051.52904300000
-1199892.24205000000,444091.76289800000
1194347.47083000000,-883196.15075600000
2037605.41488000000,-283317.52229100000
-158526.97116000000,-136191.72320100000
1221140.70439000000,-916069.02973600000
1792020.79492000000,29265.00035950000
2033927.70215000000,-210006.53467800000
-1874949.77503000000,-829087.72137800000
551841.87812800000,5544.89118365000
874721.96800000000,-428623.90013600000
-1742252.31599000000,329025.72188400000
575838.96675900000,-582990.50993500000
685757.76588900000,-311620.32748400000
-855744.04827100000,-97863.56056210000
-1663962.95503000000,134155.59934000000
2069991.64827000000,327922.02537200000
1951371.24331000000,-994926.68832300000
-1631977.75201000000,-1008231.00394000000
-151427.55860600000,-1115661.30157000000
425805.49536400000,-1671536.81942000000
1671162.12909000000,-294432.22719500000
1164488.30972000000,-997926.75223000000
1740856.23085000000,16622.54331910000
-1603721.02860000000,-1194467.32294000000
-1917568.52584000000,-584119.41164700000
-426911.38839400000,-485797.22484100000
1335056.69140000000,-345766.76537100000
-937626.95164800000,-55504.87177540000
-1585257.10830000000,-875666.67681200000
1752332.00733000000,-582923.43960000000
2078664.75360000000,-255592.60311500000
603454.71607900000,-1316137.63063000000
-551261.65199900000,-972492.94113700000
418675.71578900000,-1662565.67064000000
897724.81994500000,-242214.29621300000
-1674295.44466000000,582907.30463400000
1792174.36888000000,-516037.56521700000
1163894.93030000000,-124525.14097500000
-871847.75382500000,110405.92043900000
202030.23587700000,-1672441.24816000000
1570173.04299000000,-657413.00124400000
2169593.66849000000,-237379.58039600000
858149.53643000000,-1106130.55825000000
2188139.73586000000,-30662.44046030000
554770.61919100000,-1350934.32513000000
2068175.06921000000,-383375.74247100000
1578732.74827000000,-443272.37368500000
1750305.31436000000,26892.46187530000
-1707477.00532000000,-1011642.20358000000
-1938689.84710000000,-627058.28850200000
375214.06656000000,-737270.01009600000
1764894.52537000000,-1322317.71200000000
2149423.02716000000,-134853.19073400000
-1974792.26733000000,-338858.04014000000
325729.95794200000,-456072.61398100000
-516142.24842700000,-1032332.44813000000
-29120.29138200000,-461063.45847300000
310114.26577800000,-53781.43655250000
1115095.35424000000,-573776.04873100000
1514174.21023000000,-278668.73343300000
1509614.82944000000,-389809.12501600000
-980486.31613200000,449298.50349700000
218209.10675900000,-1625623.12592000000
1784437.26545000000,-731321.91268200000
-1925621.89835000000,-531801.04524200000
1916218.62568000000,-6687.89287909000
1883241.59241000000,66532.55319500000
-1638800.30345000000,-664841.60538900000
-1041857.86336000000,-161566.45557100000
2091662.50839000000,-207585.72855400000
-1501771.94443000000,71921.15341440000
1565314.86641000000,-1357996.12729000000
-1749741.02712000000,-380358.64220400000
-1133954.60881000000,-1169087.80901000000
1843451.00521000000,-534779.21062200000
1551332.54453000000,-528488.11856400000
1999899.56295000000,-200331.36113800000
2233432.60045000000,54230.03647930000
-830758.88536400000,-1364093.16143000000
1131784.47659000000,-852518.95721000000
-976557.25578000000,-488755.12586400000
-850645.60617900000,-1390472.77169000000
-1653267.17801000000,-1014439.82793000000
-1117563.99682000000,-702594.51785200000
1631953.05879000000,-264802.24430700000
2010978.13824000000,192435.63243300000
-604171.02707000000,-702199.50446100000
-872001.89538200000,110427.53535400000
2148285.17768000000,-706418.58314800000
9130.78098250000,-1348139.81252000000
2354877.02253000000,413183.92734800000
1854080.50520000000,-1719451.41434000000
1345686.44148000000,-137600.70141300000
922215.60306900000,-88485.46703480000
-1007270.81226000000,-1336950.74210000000
1995918.08256000000,-1912696.57155000000
1757087.28871000000,-439767.62115300000
-1237415.53910000000,403320.05699500000
470501.57296900000,-1298330.64362000000
-1822301.95542000000,-370780.09986500000
1454799.75760000000,-967670.59190800000
1267091.98684000000,-257178.39995400000
968639.18880200000,-277856.01406000000
-911090.55453600000,76816.68691230000
-1834845.02227000000,218915.92033300000
-1504620.86663000000,564399.38167900000
2091034.27317000000,278530.76149700000
1879358.31621000000,-762305.65944000000
972710.16782200000,-984603.42530800000
1618034.62804000000,-577682.91112300000
497478.73179400000,-1370040.62683000000
2215400.53738000000,23647.78511810000
2077347.71442000000,92995.47882000000
-583729.66880900000,-1078717.35207000000
1216270.44782000000,-1060170.95393000000
1873435.79218000000,-285940.00089400000
1417040.56677000000,-101429.81262800000
2025900.80698000000,-369292.73648200000
-1376203.67805000000,342204.60126000000
2107838.76789000000,-208231.17518600000
2222382.89901000000,-32085.49582940000
894669.69137900000,186811.53201600000
-1758982.50179000000,-76665.74170260000
1969831.99899000000,88259.71970490000
-1705515.57019000000,485839.39015500000
-434979.91761600000,-579928.54005600000
-1298979.03877000000,390854.07452000000
2125148.01368000000,-310030.80011800000
-1038173.79236000000,-1338304.75755000000
-1062432.56996000000,281934.48768300000
-1911098.35199000000,-535918.45612500000
2086651.84385000000,-290506.06177400000
-483801.12406300000,-495118.62016400000
1094452.77920000000,12580.67918350000
573600.44832000000,237518.53054500000
-839827.71046300000,340686.35002800000
2336984.39075000000,406943.11526500000
1165789.60501000000,-94182.28534980000
806382.20849900000,137793.94700900000
1417178.90594000000,-1005269.31340000000
-1943753.40519000000,-541474.68958700000
925543.51196200000,-177702.24419400000
-1594865.86496000000,-769084.67158600000
1883096.11259000000,-100823.66659600000
1928660.22076000000,-249258.65544100000
-52133.97998930000,-477841.78696800000
1766482.41881000000,-437353.40346900000
-1542262.79982000000,-1189519.78123000000
853261.51745300000,-649469.35297900000
-432293.34095200000,-483705.88748500000
1356957.19253000000,-140600.54261500000
624457.56652900000,-1453170.50793000000
240147.54125600000,-804154.96757700000
-319897.32414400000,-920060.86009400000
2129496.32354000000,-161269.49802100000
-920585.50540200000,-1457024.11150000000
-891490.99318800000,167974.80552000000
2125643.69080000000,-249401.84016900000
1829404.67626000000,-222941.41172400000
2260389.04308000000,-64218.16689100000
2313888.08652000000,91982.58355190000
582763.67013300000,203001.33727300000
1502913.49598000000,-1466720.01076000000
718802.30713100000,158283.30803300000
1831532.43973000000,-322392.28349600000
278915.75630500000,-450960.04576900000
2069296.56992000000,-23554.50704960000
582866.00496600000,207025.30751800000
-1017327.74641000000,-359383.79725300000
2041460.42911000000,-246118.56536500000
1871889.67540000000,-1920708.42651000000
-1710601.52973000000,-1011803.74814000000
-515570.37758200000,-622189.95341400000
-1662507.23891000000,-592834.21059300000
-1784352.54175000000,-507650.73468800000
1874180.38876000000,-797495.29653800000
1835685.00198000000,-1656858.40206000000
-409280.22563900000,-599388.86337300000
-555114.19876400000,-978762.35756100000
-548129.98506400000,-1011294.99465000000
1353878.71738000000,-544500.85850600000
1671114.79638000000,-315081.12848500000
-1420834.96103000000,-1120857.72680000000
-34781.35914030000,-465649.02122900000
530845.72248000000,-342138.27914100000
-448757.22034200000,-538312.01822400000
2017600.29874000000,-180833.25726600000
1478432.64023000000,-241700.81838700000
1816260.65935000000,-212912.26604500000
-1310110.79441000000,-21646.98823750000
886330.74560500000,-251955.47842800000
-122841.42167000000,-424036.77987800000
616007.75666000000,-1373650.59016000000
-1827569.97009000000,167392.60471700000
1979373.47399000000,-51455.08599230000
1007774.77716000000,-970270.69666000000
1921696.73458000000,-789453.60579500000
-1687195.03196000000,-457089.17836000000
-1631187.16511000000,607949.33390800000
1667492.73190000000,-1105725.00158000000
1998304.88930000000,-267279.95231100000
2057000.68779000000,-115579.14974900000
-1990330.79504000000,-152554.71067500000
2199418.39239000000,-57468.25955500000
2195060.07577000000,-31690.13534330000
2101506.14992000000,-108970.24450600000
-1089347.60946000000,-1064963.12143000000
-1754080.29569000000,-919360.46408400000
920202.80104400000,-57202.05708330000
447211.24440100000,53102.67757270000
-1838164.27636000000,-471837.64125300000
-1594738.16037000000,-1177785.72849000000
2294382.40867000000,121499.23283700000
-1865632.98694000000,237984.29596600000
-35996.02162220000,-455919.49018400000
